seq,receive_time_ms,send_timestamp_ms,delay_ms,jitter_ms,cumulative_loss,payload_bytes
4548,1785044636676,1785044636675,1,0.429,0,40
4549,1785044636676,1785044636676,0,0.465,0,40
4550,1785044636676,1785044636676,0,0.436,0,40
4551,1785044636676,1785044636676,0,0.409,0,40
4552,1785044636676,1785044636676,0,0.383,0,40
4553,1785044636677,1785044636676,1,0.422,0,40
4554,1785044636803,1785044636802,1,0.395,0,40
4555,1785044636803,1785044636802,1,0.371,0,40
4556,1785044636803,1785044636803,0,0.410,0,40
4557,1785044636803,1785044636803,0,0.384,0,40
4558,1785044636803,1785044636803,0,0.360,0,40
4559,1785044636803,1785044636803,0,0.338,0,40
4560,1785044636803,1785044636803,0,0.317,0,40
4561,1785044636804,1785044636803,1,0.359,0,40
4562,1785044636804,1785044636804,0,0.399,0,40
4563,1785044636804,1785044636804,0,0.374,0,40
4564,1785044636804,1785044636804,0,0.351,0,40
4565,1785044636804,1785044636804,0,0.329,0,40
4566,1785044636929,1785044636929,0,0.309,0,40
4567,1785044636929,1785044636929,0,0.289,0,40
4568,1785044636929,1785044636929,0,0.271,0,40
4569,1785044636929,1785044636929,0,0.254,0,40
4570,1785044636930,1785044636929,1,0.301,0,40
4571,1785044636930,1785044636930,0,0.345,0,40
4572,1785044636930,1785044636930,0,0.323,0,40
4573,1785044636930,1785044636930,0,0.303,0,40
4574,1785044636930,1785044636930,0,0.284,0,40
4575,1785044636930,1785044636930,0,0.266,0,40
4576,1785044636931,1785044636930,1,0.312,0,40
4577,1785044636931,1785044636931,0,0.355,0,40
4578,1785044636931,1785044636931,0,0.333,0,40
4579,1785044637057,1785044637056,1,0.375,0,40
4580,1785044637057,1785044637057,0,0.414,0,40
4581,1785044637058,1785044637057,1,0.450,0,40
4582,1785044637058,1785044637058,0,0.485,0,40
4583,1785044637058,1785044637058,0,0.454,0,40
4584,1785044637058,1785044637058,0,0.426,0,40
4585,1785044637058,1785044637058,0,0.399,0,40
4586,1785044637058,1785044637058,0,0.374,0,40
4587,1785044637060,1785044637058,2,0.476,0,40
4588,1785044637060,1785044637060,0,0.571,0,40
4589,1785044637060,1785044637060,0,0.536,0,40
4590,1785044637060,1785044637060,0,0.502,0,40
4591,1785044637189,1785044637187,2,0.596,0,40
4592,1785044637189,1785044637188,1,0.621,0,40
4593,1785044637189,1785044637189,0,0.645,0,40
4594,1785044637189,1785044637189,0,0.604,0,40
4595,1785044637189,1785044637189,0,0.567,0,40
4596,1785044637189,1785044637189,0,0.531,0,40
4597,1785044637189,1785044637189,0,0.498,0,40
4598,1785044637189,1785044637189,0,0.467,0,40
4599,1785044637189,1785044637189,0,0.438,0,40
4600,1785044637189,1785044637189,0,0.410,0,40
4601,1785044637190,1785044637189,1,0.447,0,40
4602,1785044637190,1785044637190,0,0.482,0,40
4603,1785044637190,1785044637190,0,0.452,0,40
4604,1785044637316,1785044637316,0,0.423,0,40
4605,1785044637317,1785044637316,1,0.459,0,40
4606,1785044637317,1785044637317,0,0.493,0,40
4607,1785044637318,1785044637317,1,0.525,0,40
4608,1785044637318,1785044637318,0,0.555,0,40
4609,1785044637318,1785044637318,0,0.520,0,40
4610,1785044637318,1785044637318,0,0.487,0,40
4611,1785044637318,1785044637318,0,0.457,0,40
4612,1785044637319,1785044637319,0,0.428,0,40
4613,1785044637319,1785044637319,0,0.402,0,40
4614,1785044637320,1785044637319,1,0.439,0,40
4615,1785044637320,1785044637320,0,0.474,0,40
4616,1785044637445,1785044637445,0,0.444,0,40
4617,1785044637445,1785044637445,0,0.417,0,40
4618,1785044637446,1785044637445,1,0.453,0,40
4619,1785044637446,1785044637446,0,0.487,0,40
4620,1785044637446,1785044637446,0,0.457,0,40
4621,1785044637446,1785044637446,0,0.428,0,40
4622,1785044637446,1785044637446,0,0.402,0,40
4623,1785044637448,1785044637446,2,0.501,0,40
4624,1785044637448,1785044637448,0,0.595,0,40
4625,1785044637448,1785044637448,0,0.558,0,40
4626,1785044637448,1785044637448,0,0.523,0,40
4627,1785044637448,1785044637448,0,0.490,0,40
4628,1785044637449,1785044637448,1,0.522,0,40
4629,1785044637575,1785044637575,0,0.552,0,40
4630,1785044637576,1785044637575,1,0.580,0,40
4631,1785044637576,1785044637575,1,0.544,0,40
4632,1785044637576,1785044637575,1,0.510,0,40
4633,1785044637576,1785044637575,1,0.478,0,40
4634,1785044637576,1785044637576,0,0.511,0,40
4635,1785044637576,1785044637576,0,0.479,0,40
4636,1785044637576,1785044637576,0,0.449,0,40
4637,1785044637576,1785044637576,0,0.421,0,40
4638,1785044637576,1785044637576,0,0.394,0,40
4639,1785044637576,1785044637576,0,0.370,0,40
4640,1785044637576,1785044637576,0,0.347,0,40
4641,1785044637578,1785044637576,2,0.450,0,40
4642,1785044637578,1785044637578,0,0.547,0,40
4643,1785044637579,1785044637579,0,0.513,0,40
4644,1785044637705,1785044637705,0,0.481,0,40
4645,1785044637705,1785044637705,0,0.451,0,40
4646,1785044637705,1785044637705,0,0.422,0,40
4647,1785044637705,1785044637705,0,0.396,0,40
4648,1785044637705,1785044637705,0,0.371,0,40
4649,1785044637705,1785044637705,0,0.348,0,40
4650,1785044637706,1785044637705,1,0.389,0,40
4651,1785044637706,1785044637706,0,0.427,0,40
4652,1785044637706,1785044637706,0,0.400,0,40
4653,1785044637706,1785044637706,0,0.375,0,40
4654,1785044637706,1785044637706,0,0.352,0,40
4655,1785044637706,1785044637706,0,0.330,0,40
4656,1785044637706,1785044637706,0,0.309,0,40
4657,1785044637833,1785044637832,1,0.352,0,40
4658,1785044637833,1785044637832,1,0.330,0,40
4659,1785044637833,1785044637833,0,0.372,0,40
4660,1785044637833,1785044637833,0,0.349,0,40
4661,1785044637833,1785044637833,0,0.327,0,40
4662,1785044637833,1785044637833,0,0.307,0,40
4663,1785044637833,1785044637833,0,0.288,0,40
4664,1785044637834,1785044637833,1,0.332,0,40
4665,1785044637834,1785044637834,0,0.374,0,40
4666,1785044637834,1785044637834,0,0.350,0,40
4667,1785044637834,1785044637834,0,0.329,0,40
4668,1785044637834,1785044637834,0,0.308,0,40
4669,1785044637960,1785044637960,0,0.289,0,40
4670,1785044637960,1785044637960,0,0.271,0,40
4671,1785044637961,1785044637960,1,0.316,0,40
4672,1785044637961,1785044637960,1,0.297,0,40
4673,1785044637961,1785044637961,0,0.340,0,40
4674,1785044637962,1785044637962,0,0.319,0,40
4675,1785044637962,1785044637962,0,0.299,0,40
4676,1785044637962,1785044637962,0,0.281,0,40
4677,1785044637963,1785044637963,0,0.263,0,40
4678,1785044637963,1785044637963,0,0.247,0,40
4679,1785044637963,1785044637963,0,0.231,0,40
4680,1785044637963,1785044637963,0,0.217,0,40
4681,1785044637964,1785044637963,1,0.266,0,40
4682,1785044638091,1785044638090,1,0.249,0,40
4683,1785044638091,1785044638090,1,0.234,0,40
4684,1785044638091,1785044638090,1,0.219,0,40
4685,1785044638091,1785044638091,0,0.268,0,40
4686,1785044638091,1785044638091,0,0.251,0,40
4687,1785044638091,1785044638091,0,0.235,0,40
4688,1785044638091,1785044638091,0,0.221,0,40
4689,1785044638092,1785044638091,1,0.269,0,40
4690,1785044638092,1785044638092,0,0.315,0,40
4691,1785044638092,1785044638092,0,0.295,0,40
4692,1785044638092,1785044638092,0,0.277,0,40
4693,1785044638092,1785044638092,0,0.260,0,40
4694,1785044638219,1785044638218,1,0.306,0,40
4695,1785044638219,1785044638218,1,0.287,0,40
4696,1785044638219,1785044638218,1,0.269,0,40
4697,1785044638219,1785044638218,1,0.252,0,40
4698,1785044638219,1785044638219,0,0.299,0,40
4699,1785044638219,1785044638219,0,0.280,0,40
4700,1785044638219,1785044638219,0,0.263,0,40
4701,1785044638220,1785044638219,1,0.309,0,40
4702,1785044638220,1785044638220,0,0.352,0,40
4703,1785044638220,1785044638220,0,0.330,0,40
4704,1785044638221,1785044638220,1,0.372,0,40
4705,1785044638221,1785044638221,0,0.411,0,40
4706,1785044638221,1785044638221,0,0.385,0,40
4707,1785044638348,1785044638348,0,0.361,0,40
4708,1785044638349,1785044638348,1,0.401,0,40
4709,1785044638349,1785044638348,1,0.376,0,40
4710,1785044638349,1785044638348,1,0.353,0,40
4711,1785044638349,1785044638349,0,0.393,0,40
4712,1785044638349,1785044638349,0,0.368,0,40
4713,1785044638349,1785044638349,0,0.345,0,40
4714,1785044638349,1785044638349,0,0.324,0,40
4715,1785044638350,1785044638349,1,0.366,0,40
4716,1785044638350,1785044638349,1,0.343,0,40
4717,1785044638350,1785044638350,0,0.384,0,40
4718,1785044638350,1785044638350,0,0.360,0,40
4719,1785044638476,1785044638476,0,0.338,0,40
4720,1785044638477,1785044638476,1,0.379,0,40
4721,1785044638477,1785044638476,1,0.355,0,40
4722,1785044638477,1785044638477,0,0.396,0,40
4723,1785044638477,1785044638477,0,0.371,0,40
4724,1785044638477,1785044638477,0,0.348,0,40
4725,1785044638478,1785044638477,1,0.389,0,40
4726,1785044638478,1785044638478,0,0.427,0,40
4727,1785044638478,1785044638478,0,0.400,0,40
4728,1785044638478,1785044638478,0,0.375,0,40
4729,1785044638478,1785044638478,0,0.352,0,40
4730,1785044638478,1785044638478,0,0.330,0,40
4731,1785044638478,1785044638478,0,0.309,0,40
4732,1785044638604,1785044638604,0,0.290,0,40
4733,1785044638604,1785044638604,0,0.272,0,40
4734,1785044638604,1785044638604,0,0.255,0,40
4735,1785044638604,1785044638604,0,0.239,0,40
4736,1785044638604,1785044638604,0,0.224,0,40
4737,1785044638604,1785044638604,0,0.210,0,40
4738,1785044638606,1785044638604,2,0.322,0,40
4739,1785044638606,1785044638604,2,0.302,0,40
4740,1785044638606,1785044638606,0,0.408,0,40
4741,1785044638606,1785044638606,0,0.382,0,40
4742,1785044638606,1785044638606,0,0.358,0,40
4743,1785044638607,1785044638607,0,0.336,0,40
4744,1785044638734,1785044638733,1,0.377,0,40
4745,1785044638734,1785044638734,0,0.416,0,40
4746,1785044638735,1785044638734,1,0.453,0,40
4747,1785044638735,1785044638735,0,0.487,0,40
4748,1785044638739,1785044638738,1,0.519,0,40
4749,1785044638739,1785044638738,1,0.487,0,40
4750,1785044638740,1785044638738,2,0.519,0,40
4751,1785044638740,1785044638739,1,0.549,0,40
4752,1785044638740,1785044638739,1,0.515,0,40
4753,1785044638740,1785044638740,0,0.545,0,40
4754,1785044638740,1785044638740,0,0.511,0,40
4755,1785044638740,1785044638740,0,0.479,0,40
4756,1785044638740,1785044638740,0,0.449,0,40
4757,1785044638740,1785044638740,0,0.421,0,40
4758,1785044638741,1785044638740,1,0.457,0,40
4759,1785044638741,1785044638741,0,0.491,0,40
4760,1785044638866,1785044638866,0,0.460,0,40
4761,1785044638866,1785044638866,0,0.432,0,40
4762,1785044638866,1785044638866,0,0.405,0,40
4763,1785044638866,1785044638866,0,0.379,0,40
4764,1785044638866,1785044638866,0,0.356,0,40
4765,1785044638866,1785044638866,0,0.333,0,40
4766,1785044638866,1785044638866,0,0.313,0,40
4767,1785044638866,1785044638866,0,0.293,0,40
4768,1785044638868,1785044638866,2,0.400,0,40
4769,1785044638868,1785044638866,2,0.375,0,40
4770,1785044638868,1785044638868,0,0.476,0,40
4771,1785044638868,1785044638868,0,0.447,0,40
4772,1785044638995,1785044638994,1,0.481,0,40
4773,1785044638995,1785044638994,1,0.451,0,40
4774,1785044638995,1785044638994,1,0.423,0,40
4775,1785044638995,1785044638995,0,0.459,0,40
4776,1785044638995,1785044638995,0,0.430,0,40
4777,1785044638995,1785044638995,0,0.403,0,40
4778,1785044638996,1785044638995,1,0.441,0,40
4779,1785044638996,1785044638995,1,0.413,0,40
4780,1785044638996,1785044638996,0,0.450,0,40
4781,1785044638996,1785044638996,0,0.422,0,40
4782,1785044638996,1785044638996,0,0.395,0,40
4783,1785044638997,1785044638996,1,0.433,0,40
4784,1785044638997,1785044638997,0,0.469,0,40
4785,1785044639122,1785044639122,0,0.439,0,40
4786,1785044639122,1785044639122,0,0.412,0,40
4787,1785044639122,1785044639122,0,0.386,0,40
4788,1785044639122,1785044639122,0,0.362,0,40
4789,1785044639122,1785044639122,0,0.339,0,40
4790,1785044639122,1785044639122,0,0.318,0,40
4791,1785044639123,1785044639122,1,0.361,0,40
4792,1785044639123,1785044639122,1,0.338,0,40
4793,1785044639123,1785044639122,1,0.317,0,40
4794,1785044639123,1785044639122,1,0.297,0,40
4795,1785044639123,1785044639122,1,0.279,0,40
4796,1785044639123,1785044639123,0,0.324,0,40
4797,1785044639248,1785044639248,0,0.304,0,40
4798,1785044639249,1785044639248,1,0.347,0,40
4799,1785044639249,1785044639249,0,0.388,0,40
4800,1785044639249,1785044639249,0,0.364,0,40
4801,1785044639249,1785044639249,0,0.341,0,40
4802,1785044639249,1785044639249,0,0.320,0,40
4803,1785044639250,1785044639249,1,0.362,0,40
4804,1785044639250,1785044639250,0,0.402,0,40
4805,1785044639250,1785044639250,0,0.377,0,40
4806,1785044639250,1785044639250,0,0.353,0,40
4807,1785044639250,1785044639250,0,0.331,0,40
4808,1785044639251,1785044639250,1,0.373,0,40
4809,1785044639251,1785044639251,0,0.412,0,40
4810,1785044639377,1785044639377,0,0.386,0,40
4811,1785044639377,1785044639377,0,0.362,0,40
4812,1785044639377,1785044639377,0,0.340,0,40
4813,1785044639377,1785044639377,0,0.318,0,40
4814,1785044639377,1785044639377,0,0.299,0,40
4815,1785044639378,1785044639377,1,0.342,0,40
4816,1785044639378,1785044639378,0,0.383,0,40
4817,1785044639378,1785044639378,0,0.359,0,40
4818,1785044639378,1785044639378,0,0.337,0,40
4819,1785044639378,1785044639378,0,0.316,0,40
4820,1785044639378,1785044639378,0,0.296,0,40
4821,1785044639378,1785044639378,0,0.278,0,40
4822,1785044639503,1785044639503,0,0.260,0,40
4823,1785044639504,1785044639503,1,0.307,0,40
4824,1785044639504,1785044639503,1,0.287,0,40
4825,1785044639504,1785044639503,1,0.269,0,40
4826,1785044639504,1785044639504,0,0.315,0,40
4827,1785044639504,1785044639504,0,0.295,0,40
4828,1785044639504,1785044639504,0,0.277,0,40
4829,1785044639504,1785044639504,0,0.260,0,40
4830,1785044639504,1785044639504,0,0.243,0,40
4831,1785044639504,1785044639504,0,0.228,0,40
4832,1785044639504,1785044639504,0,0.214,0,40
4833,1785044639504,1785044639504,0,0.201,0,40
4834,1785044639506,1785044639506,0,0.188,0,40
4835,1785044639631,1785044639631,0,0.176,0,40
4836,1785044639639,1785044639631,8,0.665,0,40
4837,1785044639639,1785044639631,8,0.624,0,40
4838,1785044639639,1785044639631,8,0.585,0,40
4839,1785044639639,1785044639631,8,0.548,0,40
4840,1785044639639,1785044639631,8,0.514,0,40
4841,1785044639639,1785044639631,8,0.482,0,40
4842,1785044639639,1785044639631,8,0.452,0,40
4843,1785044639640,1785044639631,9,0.486,0,40
4844,1785044639640,1785044639633,7,0.581,0,40
4845,1785044639640,1785044639633,7,0.544,0,40
4846,1785044639640,1785044639633,7,0.510,0,40
4847,1785044639759,1785044639759,0,0.916,0,40
4848,1785044639759,1785044639759,0,0.859,0,40
4849,1785044639759,1785044639759,0,0.805,0,40
4850,1785044639759,1785044639759,0,0.755,0,40
4851,1785044639759,1785044639759,0,0.707,0,40
4852,1785044639759,1785044639759,0,0.663,0,40
4853,1785044639759,1785044639759,0,0.622,0,40
4854,1785044639760,1785044639760,0,0.583,0,40
4855,1785044639760,1785044639760,0,0.547,0,40
4856,1785044639760,1785044639760,0,0.512,0,40
4857,1785044639760,1785044639760,0,0.480,0,40
4858,1785044639760,1785044639760,0,0.450,0,40
4859,1785044639760,1785044639760,0,0.422,0,40
4860,1785044639760,1785044639760,0,0.396,0,40
4861,1785044639760,1785044639760,0,0.371,0,40
4862,1785044639760,1785044639760,0,0.348,0,40
4863,1785044639886,1785044639885,1,0.389,0,40
4864,1785044639886,1785044639885,1,0.364,0,40
4865,1785044639887,1785044639886,1,0.342,0,40
4866,1785044639887,1785044639886,1,0.320,0,40
4867,1785044639887,1785044639887,0,0.363,0,40
4868,1785044639887,1785044639887,0,0.340,0,40
4869,1785044639888,1785044639887,1,0.381,0,40
4870,1785044639888,1785044639888,0,0.420,0,40
4871,1785044639888,1785044639888,0,0.394,0,40
4872,1785044640014,1785044640013,1,0.432,0,40
4873,1785044640014,1785044640013,1,0.405,0,40
4874,1785044640015,1785044640014,1,0.379,0,40
4875,1785044640015,1785044640014,1,0.356,0,40
4876,1785044640015,1785044640014,1,0.333,0,40
4877,1785044640015,1785044640015,0,0.375,0,40
4878,1785044640015,1785044640015,0,0.352,0,40
4879,1785044640015,1785044640015,0,0.330,0,40
4880,1785044640015,1785044640015,0,0.309,0,40
4881,1785044640016,1785044640015,1,0.352,0,40
4882,1785044640016,1785044640016,0,0.393,0,40
4883,1785044640016,1785044640016,0,0.368,0,40
4884,1785044640016,1785044640016,0,0.345,0,40
4885,1785044640017,1785044640017,0,0.324,0,40
4886,1785044640017,1785044640017,0,0.303,0,40
4887,1785044640017,1785044640017,0,0.284,0,40
4888,1785044640143,1785044640142,1,0.329,0,40
4889,1785044640143,1785044640142,1,0.309,0,40
4890,1785044640143,1785044640143,0,0.352,0,40
4891,1785044640143,1785044640143,0,0.330,0,40
4892,1785044640143,1785044640143,0,0.309,0,40
4893,1785044640143,1785044640143,0,0.290,0,40
4894,1785044640144,1785044640144,0,0.272,0,40
4895,1785044640144,1785044640144,0,0.255,0,40
4896,1785044640144,1785044640144,0,0.239,0,40
4897,1785044640144,1785044640144,0,0.224,0,40
4898,1785044640146,1785044640144,2,0.335,0,40
4899,1785044640146,1785044640146,0,0.439,0,40
4900,1785044640271,1785044640271,0,0.412,0,40
4901,1785044640272,1785044640271,1,0.448,0,40
4902,1785044640272,1785044640271,1,0.420,0,40
4903,1785044640272,1785044640272,0,0.457,0,40
4904,1785044640272,1785044640272,0,0.428,0,40
4905,1785044640272,1785044640272,0,0.401,0,40
4906,1785044640273,1785044640273,0,0.376,0,40
4907,1785044640273,1785044640273,0,0.353,0,40
4908,1785044640273,1785044640273,0,0.331,0,40
4909,1785044640275,1785044640273,2,0.435,0,40
4910,1785044640275,1785044640273,2,0.408,0,40
4911,1785044640275,1785044640275,0,0.507,0,40
4912,1785044640275,1785044640275,0,0.476,0,40
4913,1785044640400,1785044640400,0,0.446,0,40
4914,1785044640400,1785044640400,0,0.418,0,40
4915,1785044640400,1785044640400,0,0.392,0,40
4916,1785044640400,1785044640400,0,0.367,0,40
4917,1785044640400,1785044640400,0,0.344,0,40
4918,1785044640400,1785044640400,0,0.323,0,40
4919,1785044640400,1785044640400,0,0.303,0,40
4920,1785044640400,1785044640400,0,0.284,0,40
4921,1785044640400,1785044640400,0,0.266,0,40
4922,1785044640400,1785044640400,0,0.249,0,40
4923,1785044640400,1785044640400,0,0.234,0,40
4924,1785044640400,1785044640400,0,0.219,0,40
4925,1785044640526,1785044640526,0,0.206,0,40
4926,1785044640526,1785044640526,0,0.193,0,40
4927,1785044640526,1785044640526,0,0.181,0,40
4928,1785044640527,1785044640527,0,0.169,0,40
4929,1785044640528,1785044640528,0,0.159,0,40
4930,1785044640528,1785044640528,0,0.149,0,40
4931,1785044640528,1785044640528,0,0.140,0,40
4932,1785044640528,1785044640528,0,0.131,0,40
4933,1785044640528,1785044640528,0,0.123,0,40
4934,1785044640528,1785044640528,0,0.115,0,40
4935,1785044640528,1785044640528,0,0.108,0,40
4936,1785044640529,1785044640528,1,0.164,0,40
4937,1785044640529,1785044640529,0,0.216,0,40
4938,1785044640656,1785044640656,0,0.202,0,40
4939,1785044640657,1785044640657,0,0.190,0,40
4940,1785044640658,1785044640657,1,0.240,0,40
4941,1785044640658,1785044640657,1,0.225,0,40
4942,1785044640658,1785044640658,0,0.274,0,40
4943,1785044640658,1785044640658,0,0.257,0,40
4944,1785044640658,1785044640658,0,0.241,0,40
4945,1785044640658,1785044640658,0,0.226,0,40
4946,1785044640659,1785044640658,1,0.274,0,40
4947,1785044640659,1785044640659,0,0.319,0,40
4948,1785044640660,1785044640659,1,0.362,0,40
4949,1785044640660,1785044640660,0,0.402,0,40
4950,1785044640786,1785044640786,0,0.377,0,40
4951,1785044640786,1785044640786,0,0.353,0,40
4952,1785044640786,1785044640786,0,0.331,0,40
4953,1785044640786,1785044640786,0,0.310,0,40
4954,1785044640788,1785044640786,2,0.416,0,40
4955,1785044640788,1785044640788,0,0.515,0,40
4956,1785044640788,1785044640788,0,0.483,0,40
4957,1785044640788,1785044640788,0,0.453,0,40
4958,1785044640789,1785044640788,1,0.487,0,40
4959,1785044640789,1785044640789,0,0.519,0,40
4960,1785044640789,1785044640789,0,0.486,0,40
4961,1785044640789,1785044640789,0,0.456,0,40
4962,1785044640789,1785044640789,0,0.428,0,40
4963,1785044640915,1785044640915,0,0.401,0,40
4964,1785044640915,1785044640915,0,0.376,0,40
4965,1785044640915,1785044640915,0,0.352,0,40
4966,1785044640916,1785044640915,1,0.393,0,40
4967,1785044640916,1785044640915,1,0.368,0,40
4968,1785044640916,1785044640916,0,0.408,0,40
4969,1785044640916,1785044640916,0,0.382,0,40
4970,1785044640916,1785044640916,0,0.358,0,40
4971,1785044640916,1785044640916,0,0.336,0,40
4972,1785044640917,1785044640916,1,0.377,0,40
4973,1785044640917,1785044640917,0,0.416,0,40
4974,1785044640917,1785044640917,0,0.390,0,40
4975,1785044641043,1785044641043,0,0.366,0,40
4976,1785044641043,1785044641043,0,0.343,0,40
4977,1785044641043,1785044641043,0,0.322,0,40
4978,1785044641043,1785044641043,0,0.302,0,40
4979,1785044641043,1785044641043,0,0.283,0,40
4980,1785044641044,1785044641043,1,0.328,0,40
4981,1785044641044,1785044641044,0,0.370,0,40
4982,1785044641044,1785044641044,0,0.346,0,40
4983,1785044641044,1785044641044,0,0.325,0,40
4984,1785044641044,1785044641044,0,0.304,0,40
4985,1785044641044,1785044641044,0,0.285,0,40
4986,1785044641045,1785044641044,1,0.330,0,40
4987,1785044641045,1785044641045,0,0.372,0,40
4988,1785044641045,1785044641045,0,0.349,0,40
4989,1785044641045,1785044641045,0,0.327,0,40
4990,1785044641045,1785044641045,0,0.307,0,40
4991,1785044641146,1785044641146,0,0.287,0,0
4992,1785044641171,1785044641171,0,0.269,0,40
4993,1785044641171,1785044641171,0,0.253,0,40
4994,1785044641171,1785044641171,0,0.237,0,40
4995,1785044641171,1785044641171,0,0.222,0,40
4996,1785044641171,1785044641171,0,0.208,0,40
4997,1785044641171,1785044641171,0,0.195,0,40
4998,1785044641171,1785044641171,0,0.183,0,40
4999,1785044641172,1785044641172,0,0.171,0,40
5000,1785044641172,1785044641172,0,0.161,0,40
5001,1785044641173,1785044641172,1,0.213,0,40
5002,1785044641174,1785044641173,1,0.200,0,40
5003,1785044641174,1785044641173,1,0.187,0,40
5004,1785044641174,1785044641173,1,0.176,0,40
5005,1785044641299,1785044641299,0,0.227,0,40
5006,1785044641299,1785044641299,0,0.213,0,40
5007,1785044641300,1785044641300,0,0.200,0,40
5008,1785044641300,1785044641300,0,0.187,0,40
5009,1785044641300,1785044641300,0,0.176,0,40
5010,1785044641301,1785044641300,1,0.227,0,40
5011,1785044641301,1785044641301,0,0.275,0,40
5012,1785044641301,1785044641301,0,0.258,0,40
5013,1785044641302,1785044641302,0,0.242,0,40
5014,1785044641302,1785044641302,0,0.227,0,40
5015,1785044641303,1785044641302,1,0.275,0,40
5016,1785044641303,1785044641302,1,0.258,0,40
5017,1785044641429,1785044641429,0,0.304,0,40
5018,1785044641429,1785044641429,0,0.285,0,40
5019,1785044641429,1785044641429,0,0.268,0,40
5020,1785044641430,1785044641429,1,0.313,0,40
5021,1785044641430,1785044641429,1,0.294,0,40
5022,1785044641430,1785044641430,0,0.338,0,40
5023,1785044641430,1785044641430,0,0.317,0,40
5024,1785044641430,1785044641430,0,0.297,0,40
5025,1785044641430,1785044641430,0,0.278,0,40
5026,1785044641431,1785044641430,1,0.323,0,40
5027,1785044641431,1785044641431,0,0.366,0,40
5028,1785044641431,1785044641431,0,0.343,0,40
5029,1785044641431,1785044641431,0,0.321,0,40
5030,1785044641557,1785044641556,1,0.364,0,40
5031,1785044641557,1785044641556,1,0.341,0,40
5032,1785044641557,1785044641556,1,0.320,0,40
5033,1785044641557,1785044641557,0,0.362,0,40
5034,1785044641557,1785044641557,0,0.340,0,40
5035,1785044641559,1785044641558,1,0.381,0,40
5036,1785044641559,1785044641559,0,0.420,0,40
5037,1785044641559,1785044641559,0,0.393,0,40
5038,1785044641559,1785044641559,0,0.369,0,40
5039,1785044641559,1785044641559,0,0.346,0,40
5040,1785044641559,1785044641559,0,0.324,0,40
5041,1785044641559,1785044641559,0,0.304,0,40
5042,1785044641684,1785044641684,0,0.285,0,40
5043,1785044641684,1785044641684,0,0.267,0,40
5044,1785044641684,1785044641684,0,0.250,0,40
5045,1785044641684,1785044641684,0,0.235,0,40
5046,1785044641684,1785044641684,0,0.220,0,40
5047,1785044641686,1785044641684,2,0.331,0,40
5048,1785044641686,1785044641686,0,0.436,0,40
5049,1785044641686,1785044641686,0,0.408,0,40
5050,1785044641686,1785044641686,0,0.383,0,40
5051,1785044641686,1785044641686,0,0.359,0,40
5052,1785044641686,1785044641686,0,0.337,0,40
5053,1785044641686,1785044641686,0,0.315,0,40
5054,1785044641686,1785044641686,0,0.296,0,40
5055,1785044641812,1785044641811,1,0.340,0,40
5056,1785044641812,1785044641812,0,0.381,0,40
5057,1785044641812,1785044641812,0,0.357,0,40
5058,1785044641812,1785044641812,0,0.335,0,40
5059,1785044641812,1785044641812,0,0.314,0,40
5060,1785044641813,1785044641812,1,0.357,0,40
5061,1785044641813,1785044641812,1,0.335,0,40
5062,1785044641813,1785044641812,1,0.314,0,40
5063,1785044641813,1785044641813,0,0.357,0,40
5064,1785044641813,1785044641813,0,0.334,0,40
5065,1785044641813,1785044641813,0,0.313,0,40
5066,1785044641813,1785044641813,0,0.294,0,40
5067,1785044641939,1785044641938,1,0.338,0,40
5068,1785044641939,1785044641939,0,0.379,0,40
5069,1785044641939,1785044641939,0,0.356,0,40
5070,1785044641939,1785044641939,0,0.333,0,40
5071,1785044641939,1785044641939,0,0.313,0,40
5072,1785044641939,1785044641939,0,0.293,0,40
5073,1785044641939,1785044641939,0,0.275,0,40
5074,1785044641939,1785044641939,0,0.258,0,40
5075,1785044641940,1785044641940,0,0.241,0,40
5076,1785044641940,1785044641940,0,0.226,0,40
5077,1785044641940,1785044641940,0,0.212,0,40
5078,1785044641941,1785044641940,1,0.261,0,40
5079,1785044641941,1785044641941,0,0.308,0,40
5080,1785044642067,1785044642066,1,0.351,0,40
5081,1785044642067,1785044642067,0,0.391,0,40
5082,1785044642067,1785044642067,0,0.367,0,40
5083,1785044642067,1785044642067,0,0.344,0,40
5084,1785044642067,1785044642067,0,0.323,0,40
5085,1785044642067,1785044642067,0,0.302,0,40
5086,1785044642067,1785044642067,0,0.283,0,40
5087,1785044642067,1785044642067,0,0.266,0,40
5088,1785044642067,1785044642067,0,0.249,0,40
5089,1785044642068,1785044642067,1,0.296,0,40
5090,1785044642068,1785044642068,0,0.340,0,40
5091,1785044642068,1785044642068,0,0.319,0,40
5092,1785044642193,1785044642193,0,0.299,0,40
5093,1785044642193,1785044642193,0,0.280,0,40
5094,1785044642194,1785044642193,1,0.325,0,40
5095,1785044642194,1785044642193,1,0.305,0,40
5096,1785044642194,1785044642193,1,0.286,0,40
5097,1785044642194,1785044642193,1,0.268,0,40
5098,1785044642194,1785044642193,1,0.251,0,40
5099,1785044642194,1785044642194,0,0.298,0,40
5100,1785044642194,1785044642194,0,0.279,0,40
5101,1785044642194,1785044642194,0,0.262,0,40
5102,1785044642194,1785044642194,0,0.246,0,40
5103,1785044642194,1785044642194,0,0.230,0,40
5104,1785044642194,1785044642194,0,0.216,0,40
5105,1785044642320,1785044642320,0,0.202,0,40
